member_index	sample_class	training_target	process_family	process_or_mode	dataset_split	generated_events	candidate_rows	candidate_path	candidate_sha256	resolution_method	registry_join_method	analysis_sample	source_root_index	evidence_primary_path	evidence_primary_sha256	evidence_secondary_path	remote_bundle_path	remote_bundle_uri	bundle_sha256_expected	bundle_adler32_expected	bundle_exists	bundle_size_bytes	bundle_stat_status	root_container_member	root_archive_member	root_basename	archive_depth	layout_rule	source_locator	ambiguity_count	resolution_status
465	background	0	ttbar_inclusive	ttbar_inclusive	train	10000	28	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0403_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard032_10k_hh4b_candidates_v2.parquet	68dc9b6ed98027b4256324be01b215c2370e6ac15a86beb9a460668b861d5fea	background_receipt_standard_bundle_layout	exact_candidate_path			/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0403_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard032_10k_hh4b_candidates_v2.parquet	68dc9b6ed98027b4256324be01b215c2370e6ac15a86beb9a460668b861d5fea	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0403_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard032_10k_materialization_receipt.json	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard032_10k_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard032_10k_bundle.tar.gz	56b949635ad6399b057c0073bddff16552088ebde0676071322c2c6943a9e72f		True	903481448	pass		root/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard032_10k_delphes.root	ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard032_10k_delphes.root	1	standard_bundle_root_target_tag	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard032_10k_bundle.tar.gz::root/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard032_10k_delphes.root	0	resolved
466	background	0	ttbar_inclusive	ttbar_inclusive	train	10000	36	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0404_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard033_10k_hh4b_candidates_v2.parquet	f76b332f1d5e1c3f4d94bce9ab13cf68194b8d83154c98f864b5485777e7f600	background_receipt_standard_bundle_layout	exact_candidate_path			/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0404_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard033_10k_hh4b_candidates_v2.parquet	f76b332f1d5e1c3f4d94bce9ab13cf68194b8d83154c98f864b5485777e7f600	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0404_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard033_10k_materialization_receipt.json	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard033_10k_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard033_10k_bundle.tar.gz	07b13f2038064f00208efae8c6f918ca537e2ae9fd20c4f2eb302198258dfbdb		True	898763961	pass		root/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard033_10k_delphes.root	ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard033_10k_delphes.root	1	standard_bundle_root_target_tag	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard033_10k_bundle.tar.gz::root/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard033_10k_delphes.root	0	resolved
467	background	0	ttbar_inclusive	ttbar_inclusive	train	10000	36	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0405_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard035_10k_hh4b_candidates_v2.parquet	9da14f2c52c6ea712a1be655c99815260f610e351618081605052355d8d78845	background_receipt_standard_bundle_layout	exact_candidate_path			/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0405_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard035_10k_hh4b_candidates_v2.parquet	9da14f2c52c6ea712a1be655c99815260f610e351618081605052355d8d78845	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0405_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard035_10k_materialization_receipt.json	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard035_10k_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard035_10k_bundle.tar.gz	3809a63d703325c10dc801a41b8509eb4d3267cce947bd1f23f4487676ce1b47		True	898319848	pass		root/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard035_10k_delphes.root	ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard035_10k_delphes.root	1	standard_bundle_root_target_tag	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard035_10k_bundle.tar.gz::root/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard035_10k_delphes.root	0	resolved
468	background	0	ttbar_inclusive	ttbar_inclusive	train	10000	30	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0406_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard036_10k_hh4b_candidates_v2.parquet	0925e5162e2900879c02c58c3afde5ae31baa736de2b220929659c957ceded77	background_receipt_standard_bundle_layout	exact_candidate_path			/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0406_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard036_10k_hh4b_candidates_v2.parquet	0925e5162e2900879c02c58c3afde5ae31baa736de2b220929659c957ceded77	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0406_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard036_10k_materialization_receipt.json	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard036_10k_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard036_10k_bundle.tar.gz	ff4161e731b99ccb15511c6c66617a9fff955f6d4da6a79a5d1d46cbafc105a2		True	903631468	pass		root/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard036_10k_delphes.root	ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard036_10k_delphes.root	1	standard_bundle_root_target_tag	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard036_10k_bundle.tar.gz::root/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard036_10k_delphes.root	0	resolved
469	background	0	ttbar_inclusive	ttbar_inclusive	train	10000	38	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0407_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard037_10k_hh4b_candidates_v2.parquet	4ebd4747b04f6ce99378b8ed179272b08e7d19630dd71c51ccc663dd5ad5f13d	background_receipt_standard_bundle_layout	exact_candidate_path			/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0407_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard037_10k_hh4b_candidates_v2.parquet	4ebd4747b04f6ce99378b8ed179272b08e7d19630dd71c51ccc663dd5ad5f13d	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0407_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard037_10k_materialization_receipt.json	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard037_10k_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard037_10k_bundle.tar.gz	b421b9be4d01f356b89e8d3a5c24c36a62b58a46d5dccf48977e0f4fcee9e69c		True	897121526	pass		root/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard037_10k_delphes.root	ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard037_10k_delphes.root	1	standard_bundle_root_target_tag	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard037_10k_bundle.tar.gz::root/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard037_10k_delphes.root	0	resolved
470	background	0	ttbar_inclusive	ttbar_inclusive	train	10000	27	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0408_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard038_10k_hh4b_candidates_v2.parquet	49fbd5de95557eb83e247f589a1ddb3a8a8c275b7f256451d4978b64b3233bb1	background_receipt_standard_bundle_layout	exact_candidate_path			/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0408_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard038_10k_hh4b_candidates_v2.parquet	49fbd5de95557eb83e247f589a1ddb3a8a8c275b7f256451d4978b64b3233bb1	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0408_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard038_10k_materialization_receipt.json	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard038_10k_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard038_10k_bundle.tar.gz	65dae03a6b44f1148f8e72e7783ebc121cfe5a659936f79add932487ab72e7c3		True	904888278	pass		root/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard038_10k_delphes.root	ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard038_10k_delphes.root	1	standard_bundle_root_target_tag	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard038_10k_bundle.tar.gz::root/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard038_10k_delphes.root	0	resolved
471	background	0	ttbar_inclusive	ttbar_inclusive	train	10000	32	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0409_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard040_10k_hh4b_candidates_v2.parquet	cabcd5e4aebfb92f9e16f65f607173202d076b14f0bd9287a77ffa5bb90d32b4	background_receipt_standard_bundle_layout	exact_candidate_path			/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0409_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard040_10k_hh4b_candidates_v2.parquet	cabcd5e4aebfb92f9e16f65f607173202d076b14f0bd9287a77ffa5bb90d32b4	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0409_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard040_10k_materialization_receipt.json	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard040_10k_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard040_10k_bundle.tar.gz	aa19273ac5bd274dc3c00e4b108c921d5a4e74dbae0601dcc9b6e9b5039f0aa6		True	895707619	pass		root/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard040_10k_delphes.root	ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard040_10k_delphes.root	1	standard_bundle_root_target_tag	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard040_10k_bundle.tar.gz::root/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard040_10k_delphes.root	0	resolved
472	background	0	ttbar_inclusive	ttbar_inclusive	train	10000	30	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0410_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard041_10k_hh4b_candidates_v2.parquet	d7c22b7b3a7f70a356786d5da2662315a63ade3f388d842e6161dfbc56cea828	background_receipt_standard_bundle_layout	exact_candidate_path			/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0410_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard041_10k_hh4b_candidates_v2.parquet	d7c22b7b3a7f70a356786d5da2662315a63ade3f388d842e6161dfbc56cea828	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0410_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard041_10k_materialization_receipt.json	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard041_10k_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard041_10k_bundle.tar.gz	84b7f35e260c5e2b004d3d823f7ccdee51a656601c4ac5ea6dd544085a7a56d9		True	901081937	pass		root/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard041_10k_delphes.root	ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard041_10k_delphes.root	1	standard_bundle_root_target_tag	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard041_10k_bundle.tar.gz::root/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard041_10k_delphes.root	0	resolved
473	background	0	ttbar_inclusive	ttbar_inclusive	train	10000	32	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0411_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard042_10k_hh4b_candidates_v2.parquet	a07ba5a8009a5e233761ec165f599b8e2183b6d44eade400f4803fa9facf25a8	background_receipt_standard_bundle_layout	exact_candidate_path			/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0411_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard042_10k_hh4b_candidates_v2.parquet	a07ba5a8009a5e233761ec165f599b8e2183b6d44eade400f4803fa9facf25a8	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0411_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard042_10k_materialization_receipt.json	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard042_10k_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard042_10k_bundle.tar.gz	4e1a3915e0e8fd258cf8ef283acccf83994a00c2f7c345dc95356e1926d69730		True	899402395	pass		root/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard042_10k_delphes.root	ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard042_10k_delphes.root	1	standard_bundle_root_target_tag	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard042_10k_bundle.tar.gz::root/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard042_10k_delphes.root	0	resolved
474	background	0	ttbar_inclusive	ttbar_inclusive	train	10000	37	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0412_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard043_10k_hh4b_candidates_v2.parquet	b9b43bc469a20a7ce3a71bb27fbe12ddabcc4e58fd1f4c36114f3a9e1f22625d	background_receipt_standard_bundle_layout	exact_candidate_path			/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0412_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard043_10k_hh4b_candidates_v2.parquet	b9b43bc469a20a7ce3a71bb27fbe12ddabcc4e58fd1f4c36114f3a9e1f22625d	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0412_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard043_10k_materialization_receipt.json	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard043_10k_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard043_10k_bundle.tar.gz	8ac40a9ce7a295f9487e7c305604e03dbc0feb36e06bc8e031da6ef757a8990a		True	898296330	pass		root/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard043_10k_delphes.root	ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard043_10k_delphes.root	1	standard_bundle_root_target_tag	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard043_10k_bundle.tar.gz::root/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard043_10k_delphes.root	0	resolved
475	background	0	ttbar_inclusive	ttbar_inclusive	train	10000	27	/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0413_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard045_10k_hh4b_candidates_v2.parquet	10183d79c441d17f09368685557cec9bab9b336f1cb92ae377713fb96454eb7b	background_receipt_standard_bundle_layout	exact_candidate_path			/uscms_data/d3/iturkmen/hh4b_delphes/parquet_materialized/background_frozen_v2_strict493_materialization_20260724_v1/train/ttbar_inclusive/0413_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard045_10k_hh4b_candidates_v2.parquet	10183d79c441d17f09368685557cec9bab9b336f1cb92ae377713fb96454eb7b	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0413_ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard045_10k_materialization_receipt.json	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard045_10k_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard045_10k_bundle.tar.gz	5218f52c7167e5e63ebf04d9a840c9e4abd937e9754e47671605c57b1f8b2fc0		True	899704882	pass		root/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard045_10k_delphes.root	ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard045_10k_delphes.root	1	standard_bundle_root_target_tag	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard045_10k_bundle.tar.gz::root/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard045_10k_delphes.root	0	resolved
