production_row_index	source_uid	group_id	sample_class	process_or_mode	workflow_population	generator_weight_transport_class	optimized_fold_k5	auxiliary_qcd	production_action	generated_events	accounting_rows	broad_eligible_rows	resolved_rows	non_broad_rows	assignment_matchable_rows	historical_parity_rows	historical_maximum_absolute_difference	accounting_sha256	resolved_sha256	receipt_sha256	byte_identical_internal_rerun	physical_weight_application_authorized	validation_payloads_opened	test_payloads_opened	models_trained	status
262	5e159a0bd05bcc78e15649dc::background::337::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard009_event_summary.parquet	5e159a0bd05bcc78e15649dc	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	3	False	stage_and_submit	10000	10000	6595	6595	3405	0	34	0.0	8423a9e0fab1e631acf8730a645b4ce829f17e64962143662e9608e99b9dce56	878ac2e3e4fe19506c694482774e433405d3eba2cc4785c3896896ea1f149a9a	8a8ee277eae47898c58f265e95932f401c3cc037237768d8b591abdbeb8995c8	True	False	0	0	0	pass
263	60f74bcb0e8a5add37f7d9e2::background::413::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard045_10k_bundle.tar.gz	60f74bcb0e8a5add37f7d9e2	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	2	False	stage_and_submit	10000	10000	6389	6389	3611	0	27	0.0	8cd136d281e7756f12d90620de5e1415dae54c6d89fe852fbf50e49fef3239e8	0b96205d1c8269e0fc4ed77f5a97457bec6363656d8d982e2671320f7f48ae1a	82c846f4fbb41bd530576995e6021ef6c4e3fab56c65cfd8416100fa503db7d4	True	False	0	0	0	pass
264	62dd49b2bea9dfe6921816e0::background::326::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_100k_shard003_event_summary.parquet	62dd49b2bea9dfe6921816e0	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	3	False	stage_and_submit	10000	10000	6558	6558	3442	0	38	0.0	5693a3cfee1bc917d28b7de06f4ee2999b089c713a2f0183042d6548c64a5c83	a19c379f75bc80bf32c457d93c56c092ae700047660b91c9d031b2ef9707b67b	251dd04e4bab0c3dabc61537463933f8535dc78cc645c5cf956687670e55411a	True	False	0	0	0	pass
265	6319a5d14f1a753e3c730c36::background::402::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard031_10k_bundle.tar.gz	6319a5d14f1a753e3c730c36	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	4	False	stage_and_submit	10000	10000	6511	6511	3489	0	35	0.0	12b52831853193eefc05e777cfed16b20ee3257652ef3792376a484af19e42de	59f9a0947dd744dde3e864aa3f7605f8badbb61f1ada90034719199ca931064e	a11e40b3530175ca42de4f9a6dfd3240325a377f82a63af877159ee5271f976b	True	False	0	0	0	pass
266	6ddaaf7b411d1bb16228ee96::background::389::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard017_10k_bundle.tar.gz	6ddaaf7b411d1bb16228ee96	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	4	False	stage_and_submit	10000	10000	6469	6469	3531	0	36	0.0	9735bcdc38cc65e387d29ce42158bfd920b2daa1d5a4a8e8014da7828b55f212	fdf6d714fbb0b94ad42e4f8a6559a63f88fc5a4a18d14d81148dce2e13b0a3d7	e16983432f1ea3f5c02647c677c507fe1a524969f1ad4904e271a616e7e6d426	True	False	0	0	0	pass
267	6e539dd7dfbd7a0f6f44fc9c::background::410::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard041_10k_bundle.tar.gz	6e539dd7dfbd7a0f6f44fc9c	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	2	False	stage_and_submit	10000	10000	6465	6465	3535	0	30	0.0	9d97e17be4b4e506aad71de7f0a6f1fcd6e84ed1e8d7f9f4bafa2a07d1b528c7	665dc12fc1dc4cbae5c8ab831b3cbd1fe2636a42cb6913949764ed1770e35272	942d4b5e7e5acb10a529e1a1b121f0f02064221864e514ff50d59d7d6c533a1c	True	False	0	0	0	pass
268	6ecca2088df38f9e020e8460::background::382::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard001_10k_bundle.tar.gz	6ecca2088df38f9e020e8460	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	4	False	stage_and_submit	10000	10000	6473	6473	3527	0	41	0.0	7b067c8af552bf748bd4a06e3a6b6ea31ecdd505d912d1ddbccd79500b50b8dc	1853cb8c123b82a00be7f04170d6da2e0f165f1ab2b92adc419ef27e845c520c	9f16f6c7fac1dd9f4ee79c89873f57b3c813e3fcc7ef3f29f182363cb1c0b8f0	True	False	0	0	0	pass
269	6fef608fcd9a48cea05e0ac2::background::333::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard004_event_summary.parquet	6fef608fcd9a48cea05e0ac2	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	3	False	stage_and_submit	10000	10000	6627	6627	3373	0	37	0.0	c3732a4b41773c8d429c49b1f7566458fb56f31976b47c04a72da2ae558fac27	5fff2e892072282de0e3b914420daf91041629ee1c09aa457cc774ca8b53095e	d1c07396d2918e000f014a3e356820078fad3ecfe243390b7fae8631e94d09bb	True	False	0	0	0	pass
270	7325d8e32e2b28a75f57667e::background::345::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard019_event_summary.parquet	7325d8e32e2b28a75f57667e	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	3	False	stage_and_submit	10000	10000	6654	6654	3346	0	42	0.0	aac6f8ce975a4aec530b074a7b35e7a45baf09f0f5ab7540b00b26ee676e2c58	f9cd11ba37514e58ff94dfb073bab3e7a4952f9b6334f59339f452d3335116d1	b9bda5a928ff341503c7414682dc93b7f22fef824c52d342e0e41b3c29972fb4	True	False	0	0	0	pass
271	742224b085e2e09059811354::background::438::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard072_10k_bundle.tar.gz	742224b085e2e09059811354	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	2	False	stage_and_submit	10000	10000	6464	6464	3536	0	35	0.0	b096b4d26dc1871fc37f9b71985ad68c7eb520f33d34f1499726e82b24db6f2f	38c6b97403a958302d748f319a431f3373da2099d6e97ef3c608e92d043b32b8	d6a19abcda53ee6cd17938c574c2329b629864b7713862fbac47779c6a3e69ff	True	False	0	0	0	pass
272	794d2039b5bb4aad54eef557::background::437::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard071_10k_bundle.tar.gz	794d2039b5bb4aad54eef557	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	4	False	stage_and_submit	10000	10000	6467	6467	3533	0	31	0.0	a6f21adb304c30cc36915b01404bba56d9bf237d5e7f9a4f7dbf1c3a0272df4e	347a08e3d1255cd9aabe5f41cb08863e78581bbe9d218d442eee5b29b05feaea	8fe4f9135092e521fee0f4b6cf9ef01dd5ff483dbb5f2ce33b7908f80d1f6ca4	True	False	0	0	0	pass
273	7b270a89fd2b65f7cfdbab53::background::431::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard065_10k_bundle.tar.gz	7b270a89fd2b65f7cfdbab53	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	1	False	stage_and_submit	10000	10000	6383	6383	3617	0	31	0.0	712922498ec4e7da9cedfc9947428ed5e7f4d22506952a75770ca80980fc614c	8c40cf052742f64fa6bac23d79a6382106f6c7e7d20d1c5745793b2bca60d0a1	d85fe70859a50adf9e6c043f6bc9c2e9c9f9e787d873e2910381d8187a645721	True	False	0	0	0	pass
274	7ec20e752ae2d4dbf2b268eb::background::330::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard000_event_summary.parquet	7ec20e752ae2d4dbf2b268eb	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	3	False	stage_and_submit	10000	10000	6628	6628	3372	0	37	0.0	f38989724c9f1527b0d2c59c30c43afeb9fab9ce21d18a32f7624b612e002f03	bea39477d9f353867fbcaa3816b119615cd814f5da4eea59c012c2935a53ff58	0c3867c8816c603cab8bf241de6cddd416666c2919f134fb2e84c728af48bac3	True	False	0	0	0	pass
275	7f3d2f506f599688947055f7::background::383::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard010_10k_bundle.tar.gz	7f3d2f506f599688947055f7	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	4	False	stage_and_submit	10000	10000	6416	6416	3584	0	36	0.0	d9c829b9a83d55e74d92b8ece8a965c4f19155a402636c0b31940aefadd96943	8e259e285b8a21cb22c43d47ee1b61826b23befe42ad43e59e6059fc9ee018e5	84579ea02b1924ff9637687730ada46f9f5ba1196df409fa53b5fd75aa8fa50a	True	False	0	0	0	pass
276	7f85bc41fcf2f1234d2e9cdd::background::338::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard011_event_summary.parquet	7f85bc41fcf2f1234d2e9cdd	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	3	False	stage_and_submit	10000	10000	6567	6567	3433	0	34	0.0	c68c80fb27c5184882c24e60a36eb68a8e5436074b224e7767d77b2c25aae31b	5e9b1d51bf42211358f21e9b595fee47a5bf6ceb895073f9848b5338594c40da	6219828c4842a07ab1d860c68803044dcf2afeef6bb37b501daf7fdc5816a133	True	False	0	0	0	pass
277	827fd5c22c0ff2667e557383::background::424::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard057_10k_bundle.tar.gz	827fd5c22c0ff2667e557383	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	2	False	stage_and_submit	10000	10000	6413	6413	3587	0	34	0.0	2d430c108e69ab8f7de0f8713ccf75e48fc7ad1e6d2a73d1c2b40df6ebefe1c1	22a7703ded818ef5451688b89a904c13cd1527128a7807aeaf25cbe65814df0d	87a29a21e9928844b84fb59eb337b2cfd9befb405c7380b5d13070b89e096350	True	False	0	0	0	pass
278	84f08406cedb048d5f986059::background::408::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard038_10k_bundle.tar.gz	84f08406cedb048d5f986059	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	0	False	stage_and_submit	10000	10000	6427	6427	3573	0	27	0.0	877c7fef33a822f82314875e65e126773b49753ead84f824790578a0d27e114c	3f4e46216e50ee1cb260f8030691c7ed00181ac4270edcf98ed7c1508d66eb4d	f007c19e5d5412ca2d13cc192818c103e7290b35dc9591c69e5d488d349c972b	True	False	0	0	0	pass
279	8daadf85d04b29fd70d1b32f::background::420::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard052_10k_bundle.tar.gz	8daadf85d04b29fd70d1b32f	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	2	False	stage_and_submit	10000	10000	6463	6463	3537	0	32	0.0	dcfba4514e165dd37286f9ba2b40c3496a014e453d1ac8642c830caa68057725	060c026a37e0b5f982a06edf3146f42eb3fca4f88b10138fdd5076448948aa67	f54ce47604c7eebc80ba645915d2dcd7ddae03972eebb60076537ca593ec6d1d	True	False	0	0	0	pass
280	8f41fdd666080ce44bdd43c5::background::329::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_100k_shard009_event_summary.parquet	8f41fdd666080ce44bdd43c5	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	3	False	stage_and_submit	10000	10000	6676	6676	3324	0	31	0.0	df1c7c969ba3fbc3f240672a4b6a563fb411a4b33f8859cd26d88bfa10942907	9e578d76534468833d055af106056a177972081c9d9d26908891648efe1a8446	434a3d1a0d8d5bf353fd5d31c0f99f393abcc411d34a41ca7980730f272ad032	True	False	0	0	0	pass
281	93586c35829871bb0bf7823c::background::325::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_100k_shard002_event_summary.parquet	93586c35829871bb0bf7823c	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	3	False	stage_and_submit	10000	10000	6572	6572	3428	0	45	0.0	25c314f4dd32312654702dce9591b0b6fd9be38b65dc2f55acd0cc25fd224be4	4c5e600c339d8a86f95aa3e750cac4d2bab35e86672d09ff5b62e5dec32246da	ad6bccdbe6ec4d69c3254ddd15511b3c5400c1ac88a13840c8933450f7c4e529	True	False	0	0	0	pass
282	9469a2a367f8b919dc1dc3d9::background::434::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard068_10k_bundle.tar.gz	9469a2a367f8b919dc1dc3d9	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	1	False	stage_and_submit	10000	10000	6397	6397	3603	0	40	0.0	08e1af86700c22000543aa381349cd6b3cb9c02e5d367d60cca117f086111a8b	5100b4db34025f15fb5f603827509292a789f5248eb8ff254026e3071617f8b3	c780bf79f52a28fb5ba584d24169d99a9c9a220383626ec588374db10f3b55b7	True	False	0	0	0	pass
283	949cf023bb5efb88e9e4ecb2::background::332::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard002_event_summary.parquet	949cf023bb5efb88e9e4ecb2	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	0	False	stage_and_submit	10000	10000	6661	6661	3339	0	33	0.0	788868063cf2400de5ffac6a3036a8f3601de58f466f0a65b64d9e182b12a635	2da22bddcf0c3b8617065156ed950b75043e87061d63e71481f7da53c24652e4	3192804b03527db2829ca431cba01443e8a525b59fe99103941607f583d236c4	True	False	0	0	0	pass
284	94d4f046f8102bec1240f515::background::429::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard062_10k_bundle.tar.gz	94d4f046f8102bec1240f515	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	0	False	stage_and_submit	10000	10000	6435	6435	3565	0	25	0.0	74fa2bd6f031645928e55c4dd6b7d91188c59b5ee82b16523e553d230127491e	caf02c20d8d8d08efc8636dd4e3e44b1387608e45dc609cdcfb3fdb5340713f4	daf49820dd822925a5eab6a4a72543c74de590e5af184162aefc53ea07d25b6a	True	False	0	0	0	pass
285	9638868e2172e96b52a3f58c::background::334::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard005_event_summary.parquet	9638868e2172e96b52a3f58c	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	3	False	stage_and_submit	10000	10000	6758	6758	3242	0	46	0.0	aa972e4bb157ffbf3fe77caad01ffc30c42a29b35c4b02a6376ccdbeda7a70b9	9e6f8537f24ac4a4041347c4d93b72e597059df3895a3685f5ad95c120996e84	3e4189dc1558994878f7195b4f14ed7eda1a1c3123cebb015a2ada06aa5abdaf	True	False	0	0	0	pass
286	98171249eef4d6f22e76b4f8::background::390::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard018_10k_bundle.tar.gz	98171249eef4d6f22e76b4f8	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	1	False	stage_and_submit	10000	10000	6409	6409	3591	0	34	0.0	a317936afa83196656e5297d6adfa14f8e7c31c8bc0b750604c49a0ae0a7616a	9262f5e627ba26076fb6e66d428d06f110288cdf7c33ce669ec5a1d485037c65	13a84990887e8367da4b3d3a5b32f6222ac5164d4131ded60549816251fe8a9e	True	False	0	0	0	pass
287	9e0bec62ea0ce2ff4577fa44::background::401::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard030_10k_bundle.tar.gz	9e0bec62ea0ce2ff4577fa44	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	0	False	stage_and_submit	10000	10000	6418	6418	3582	0	24	0.0	32e1262e17c1c14be6bd2168804b2e55e9721baa0c698803aaa169418ce5db19	23a594458e77c8004782b1db81fd1f5d6d1429e6706cced38a7ff4472f233e0f	54d0c6ed47722a9ed03786a9e0c98a8d53d537ac942e46c1328eba81ff9c9dba	True	False	0	0	0	pass
288	9e82d9d7495c5770b58a0a91::background::393::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard021_10k_bundle.tar.gz	9e82d9d7495c5770b58a0a91	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	4	False	stage_and_submit	10000	10000	6477	6477	3523	0	47	0.0	901c18fc6efe281f9c266e13cb64f0a90b15b91ba7ab15e27304eb21c67d2a1d	302814bfd985c9d32bd6b38afffa4df3034a18947b41e13cccc153bc373c4492	b013d86912fac88f5c5fa75639af76bfcf3675ceea204d378ddb78fcd94db483	True	False	0	0	0	pass
289	a4cf18868e86c0c5ff2067d0::background::417::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard005_10k_bundle.tar.gz	a4cf18868e86c0c5ff2067d0	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	2	False	stage_and_submit	10000	10000	6421	6421	3579	0	38	0.0	d87c78179877b624d1ff8586a60396f239cefd930bdefa83c9e76fb8eaf51876	db45ff4790b2f9bbb49ff58e98e3f44f2eaeafbb5c9c3870a0e9a61f3bd25b9d	f1687b3a78598ef623353c489b2e833eae8d4e2aa8d33f56c258dd7c79f69e5d	True	False	0	0	0	pass
290	a7a44bc5e84733c1949c5e92::background::440::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard008_10k_bundle.tar.gz	a7a44bc5e84733c1949c5e92	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	0	False	stage_and_submit	10000	10000	6519	6519	3481	0	29	0.0	e258e1c3f3ebc821bf5139154d7f33497726b3005266e1116d207e9b3ef03b20	8ed698af4c8eb27b6f4f2c5af20a9f30b5c5ec48170a0d98253bf1f4f5063fc9	271c428c82824aada486771de925ba5397c86416900b3a1511193b912978168b	True	False	0	0	0	pass
291	a87f47c0546eeca95d1b21d9::background::331::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard001_event_summary.parquet	a87f47c0546eeca95d1b21d9	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	3	False	stage_and_submit	10000	10000	6646	6646	3354	0	39	0.0	5cd3fc4d4335f3cc49a8af8ee9038f49dddc475a0a018313fe111b1e1865af1b	c3afecd9b5e8c55a6dc297c6968c2e27ba687ed245a32792a8c41206b4cf00b5	eebb1576d2d3d7716ad7a23e7d37b4f41500db4cd9e180da60e67a5142737455	True	False	0	0	0	pass
292	ad1cd5b1aa0b24960ff445e9::background::387::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard015_10k_bundle.tar.gz	ad1cd5b1aa0b24960ff445e9	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	0	False	stage_and_submit	10000	10000	6461	6461	3539	0	27	0.0	012f1d800b72caa90891c7fcbe42e6e442eb2ba63fc62f98be48314fb74b2b07	9b23fd3f27af47901e3dcc2d067a3e426ca3a56eff48909b45e0b09b4f759db1	dda38b60fbd51b154a063a0aee945c3b84c7e1a4acaaa96452a63af0b4af29ac	True	False	0	0	0	pass
293	b2ea0b57f02d32c5d9dfd646::background::398::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard027_10k_bundle.tar.gz	b2ea0b57f02d32c5d9dfd646	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	4	False	stage_and_submit	10000	10000	6532	6532	3468	0	33	0.0	a61b83df8158dc884cf5b3bdba7bf2fc1f43f9053c95664ecf0fc6b40bc5f697	a3ef169974d64408bd4210b63023b11b94840f66b5246730600b538e80ad03d6	249601f667c6efb6978c696087233fc342bac22153a205a8e879e8378cb74e18	True	False	0	0	0	pass
294	b52313e8cb66586582d09297::background::328::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_100k_shard008_event_summary.parquet	b52313e8cb66586582d09297	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	4	False	stage_and_submit	10000	10000	6611	6611	3389	0	45	0.0	4069c01a1fe86f7f00e4fd9a5c83dacb48ddd4d879f68d5a25b173f62034ca72	37cda61b3e655b490518b2dd2578cc3df9618d82311e752864391e12bbaf0023	eab13e3b34c650e42e2d159446811a1de44151b1093b8e2cff34f4508f1a157c	True	False	0	0	0	pass
295	b5ee1278b28f90289d44af50::background::405::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard035_10k_bundle.tar.gz	b5ee1278b28f90289d44af50	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	1	False	stage_and_submit	10000	10000	6385	6385	3615	0	36	0.0	a4152d315467fe53fe056956d68d767f4c9a2e798f33b7893ac5a880b06c5171	d2666506c7f8f8297e70879cb4abf97df207d4e1dd6a8a2924aa8c51d79c5d63	7757d831afc783c9f2488fa80863c4a5079d5807ca32e74ed0ebf64a63e964e5	True	False	0	0	0	pass
296	ba1880f113a8b089c6ef7865::background::343::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard017_event_summary.parquet	ba1880f113a8b089c6ef7865	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	3	False	stage_and_submit	10000	10000	6607	6607	3393	0	36	0.0	507d3b95517d2ec03ca65d075fb4e172868c902022a82dcf17d6bd16aee49745	d4301e8b510401aea32c6bf2cdb9b619a926d34c49373774b90c881ef02588e0	1f50b738bce83249997964003799e4ed10b93aaa4d083e7ba49346419b28623c	True	False	0	0	0	pass
297	bcb339e2e29d437d1f523598::background::407::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard037_10k_bundle.tar.gz	bcb339e2e29d437d1f523598	background	ttbar_inclusive	primary_physical_background	uniform_member_constant	1	False	stage_and_submit	10000	10000	6454	6454	3546	0	38	0.0	169f26f7ba7e89dfe7c46b7a97930d64432d146a6a0c7cb221e6658d86f184e5	970e30c67ab64eacb694725a68f3612e8128f2858c64f3602a62e80fe586cfd6	5de2f238481594d02dbf4a524ed08dea324d1fd2866a5fd3b3233fd4df94f613	True	False	0	0	0	pass
