member_index	sample_class	process_or_mode	dataset_split	candidate_rows	resolution_method	layout_rule	bundle_campaign	schema_stratum_key	representative_member_index	schema_stratum_assigned	representative_audit_status
382	background	tchannel_top	validation	2	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_single_top_scaleout280k_20260722_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_single_top_scaleout280k_20260722_v1"",""tchannel_top""]"	377	True	pass
383	background	tchannel_top	validation	3	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_single_top_scaleout280k_20260722_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_single_top_scaleout280k_20260722_v1"",""tchannel_top""]"	377	True	pass
384	background	tw_antitop	train	18	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_single_top_pilot50k_20260722_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_single_top_pilot50k_20260722_v1"",""tw_antitop""]"	384	True	pass
385	background	tw_antitop	train	17	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_single_top_scaleout280k_20260722_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_single_top_scaleout280k_20260722_v1"",""tw_antitop""]"	385	True	pass
386	background	tw_antitop	train	15	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_single_top_scaleout280k_20260722_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_single_top_scaleout280k_20260722_v1"",""tw_antitop""]"	385	True	pass
387	background	tw_antitop	train	14	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_single_top_scaleout280k_20260722_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_single_top_scaleout280k_20260722_v1"",""tw_antitop""]"	385	True	pass
388	background	tw_antitop	train	10	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_single_top_scaleout280k_20260722_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_single_top_scaleout280k_20260722_v1"",""tw_antitop""]"	385	True	pass
389	background	tw_antitop	validation	14	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_single_top_scaleout280k_20260722_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_single_top_scaleout280k_20260722_v1"",""tw_antitop""]"	385	True	pass
390	background	tw_antitop	validation	20	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_single_top_scaleout280k_20260722_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_single_top_scaleout280k_20260722_v1"",""tw_antitop""]"	385	True	pass
391	background	tw_top	train	9	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_single_top_scaleout280k_20260722_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_single_top_scaleout280k_20260722_v1"",""tw_top""]"	391	True	pass
392	background	tw_top	train	11	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_single_top_scaleout280k_20260722_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_single_top_scaleout280k_20260722_v1"",""tw_top""]"	391	True	pass
393	background	tw_top	train	7	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_single_top_scaleout280k_20260722_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_single_top_scaleout280k_20260722_v1"",""tw_top""]"	391	True	pass
394	background	tw_top	train	10	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_single_top_scaleout280k_20260722_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_single_top_scaleout280k_20260722_v1"",""tw_top""]"	391	True	pass
395	background	tw_top	train	10	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_single_top_scaleout280k_20260722_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_single_top_scaleout280k_20260722_v1"",""tw_top""]"	391	True	pass
396	background	tw_top	validation	19	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_single_top_pilot50k_20260722_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_single_top_pilot50k_20260722_v1"",""tw_top""]"	396	True	pass
397	background	tw_top	validation	13	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_single_top_scaleout280k_20260722_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_single_top_scaleout280k_20260722_v1"",""tw_top""]"	391	True	pass
398	background	wwz_zbb	train	9	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	final_background_triboson_zbb_scaleout40k_20260722_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""final_background_triboson_zbb_scaleout40k_20260722_v1"",""wwz_zbb""]"	398	True	pass
399	background	wwz_zbb	train	9	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	final_background_triboson_zbb_scaleout40k_20260722_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""final_background_triboson_zbb_scaleout40k_20260722_v1"",""wwz_zbb""]"	398	True	pass
400	background	wwz_zbb	train	10	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	final_background_triboson_zbb_scaleout40k_20260722_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""final_background_triboson_zbb_scaleout40k_20260722_v1"",""wwz_zbb""]"	398	True	pass
401	background	wwz_zbb	train	5	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	final_background_triboson_zbb_scaleout40k_20260722_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""final_background_triboson_zbb_scaleout40k_20260722_v1"",""wwz_zbb""]"	398	True	pass
402	background	wwz_zbb	validation	14	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	final_background_triboson_zbb_pilot10k_20260722_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""final_background_triboson_zbb_pilot10k_20260722_v1"",""wwz_zbb""]"	402	True	pass
403	background	wzz_zbb	train	9	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	final_background_triboson_zbb_scaleout40k_20260722_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""final_background_triboson_zbb_scaleout40k_20260722_v1"",""wzz_zbb""]"	403	True	pass
404	background	wzz_zbb	train	20	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	final_background_triboson_zbb_scaleout40k_20260722_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""final_background_triboson_zbb_scaleout40k_20260722_v1"",""wzz_zbb""]"	403	True	pass
405	background	wzz_zbb	train	20	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	final_background_triboson_zbb_scaleout40k_20260722_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""final_background_triboson_zbb_scaleout40k_20260722_v1"",""wzz_zbb""]"	403	True	pass
406	background	wzz_zbb	train	19	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	final_background_triboson_zbb_scaleout40k_20260722_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""final_background_triboson_zbb_scaleout40k_20260722_v1"",""wzz_zbb""]"	403	True	pass
407	background	wzz_zbb	validation	13	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	final_background_triboson_zbb_pilot10k_20260722_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""final_background_triboson_zbb_pilot10k_20260722_v1"",""wzz_zbb""]"	407	True	pass
408	background	zzz_zbb	train	12	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	final_background_triboson_zbb_scaleout40k_20260722_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""final_background_triboson_zbb_scaleout40k_20260722_v1"",""zzz_zbb""]"	408	True	pass
409	background	zzz_zbb	train	18	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	final_background_triboson_zbb_scaleout40k_20260722_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""final_background_triboson_zbb_scaleout40k_20260722_v1"",""zzz_zbb""]"	408	True	pass
410	background	zzz_zbb	train	15	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	final_background_triboson_zbb_scaleout40k_20260722_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""final_background_triboson_zbb_scaleout40k_20260722_v1"",""zzz_zbb""]"	408	True	pass
411	background	zzz_zbb	train	13	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	final_background_triboson_zbb_scaleout40k_20260722_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""final_background_triboson_zbb_scaleout40k_20260722_v1"",""zzz_zbb""]"	408	True	pass
412	background	zzz_zbb	validation	15	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	final_background_triboson_zbb_pilot10k_20260722_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""final_background_triboson_zbb_pilot10k_20260722_v1"",""zzz_zbb""]"	412	True	pass
413	background	qcd_bbbb_general	train	334	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavea_pilots_20260720_retry1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavea_pilots_20260720_retry1"",""qcd_bbbb_general""]"	413	True	pass
414	background	qcd_bbbb_general	train	382	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavea_proven111_20260720_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavea_proven111_20260720_v1"",""qcd_bbbb_general""]"	414	True	pass
415	background	qcd_bbbb_general	train	353	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavea_proven111_20260720_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavea_proven111_20260720_v1"",""qcd_bbbb_general""]"	414	True	pass
416	background	qcd_bbbb_general	train	350	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavea_proven111_20260720_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavea_proven111_20260720_v1"",""qcd_bbbb_general""]"	414	True	pass
417	background	qcd_bbbb_general	train	368	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavea_proven111_20260720_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavea_proven111_20260720_v1"",""qcd_bbbb_general""]"	414	True	pass
418	background	qcd_bbbb_general	train	352	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavea_proven111_20260720_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavea_proven111_20260720_v1"",""qcd_bbbb_general""]"	414	True	pass
419	background	qcd_bbbb_general	train	367	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavea_proven111_20260720_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavea_proven111_20260720_v1"",""qcd_bbbb_general""]"	414	True	pass
420	background	qcd_bbbb_general	train	379	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavea_proven111_20260720_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavea_proven111_20260720_v1"",""qcd_bbbb_general""]"	414	True	pass
421	background	qcd_bbbb_general	train	395	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavea_proven111_20260720_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavea_proven111_20260720_v1"",""qcd_bbbb_general""]"	414	True	pass
422	background	qcd_bbbb_general	train	324	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavea_proven111_20260720_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavea_proven111_20260720_v1"",""qcd_bbbb_general""]"	414	True	pass
423	background	qcd_bbbb_general	train	344	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavea_proven111_20260720_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavea_proven111_20260720_v1"",""qcd_bbbb_general""]"	414	True	pass
424	background	qcd_bbbb_general	train	364	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavea_proven111_20260720_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavea_proven111_20260720_v1"",""qcd_bbbb_general""]"	414	True	pass
425	background	qcd_bbbb_general	validation	378	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavea_proven111_20260720_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavea_proven111_20260720_v1"",""qcd_bbbb_general""]"	414	True	pass
426	background	qcd_bbbb_general	validation	360	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavea_proven111_20260720_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavea_proven111_20260720_v1"",""qcd_bbbb_general""]"	414	True	pass
427	background	qcd_bbbb_general	validation	366	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavea_proven111_20260720_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavea_proven111_20260720_v1"",""qcd_bbbb_general""]"	414	True	pass
428	background	qcd_bbbb_iht400to600	train	1481	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavea_pilots_20260720_retry1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavea_pilots_20260720_retry1"",""qcd_bbbb_iht400to600""]"	428	True	pass
429	background	qcd_bbbb_iht400to600	train	1490	background_receipt_standard_bundle_layout	standard_bundle_root_target_tag	unified_background_5m_wavea_proven111_20260720_v1	"[""background_receipt_standard_bundle_layout"",""standard_bundle_root_target_tag"",""unified_background_5m_wavea_proven111_20260720_v1"",""qcd_bbbb_iht400to600""]"	429	True	pass
