production_row_index	source_uid	group_id	sample_class	process_or_mode	workflow_population	generated_events	access_mode	source_locator	archive_locator	root_locator	root_archive_member	root_basename	layout_rule	source_checksum_kind	source_checksum	source_size_bytes	physical_evaluation_eligible	classification_training_eligible	assignment_training_eligible_at_source_level	population_kind	transport_id	generator_weight_transport_applicable	generator_weight_transport_class	generator_weight_provenance	constant_generator_weight	sidecar_or_fragment_path	sidecar_or_fragment_sha256	physical_weight_application_stage	production_status	broad_eligible_rows	assignment_matchable_rows	parquet_path	parquet_sha256	optimized_fold_k5	auxiliary_qcd
387	269be1bb3c2c25cea82e5c20::signal::57::ggf_shard_057	269be1bb3c2c25cea82e5c20	signal	ggf_hh4b	primary_physical_signal	1000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard057_seed86057_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard057_seed86057_bundle.tar.gz		root/HH4b_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_cluster_59851677_shard_16057_1000_pythia8_delphes.root	HH4b_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_cluster_59851677_shard_16057_1000_pythia8_delphes.root	nested_reconstruction_bundle_source_root_basename	bundle_adler32_size	f382874e	185066234	True	True	True	ordinary	ggf_shard_057	True	uniform_member_constant	Event/Event.Weight	0.0009954599663615			evaluation_table_after_frozen_coefficient_join	ready_for_single_source_worker	566	199	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0387_db0b80a97f17b943.parquet	a53a8b0ebb566138a34af3d3d155122e96e351be16704f53cb52b3601d7a2f5d	3	False
388	278e9d103607e2e5999aa4b7::signal::27::ggf_shard_027	278e9d103607e2e5999aa4b7	signal	ggf_hh4b	primary_physical_signal	1000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard027_seed86027_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard027_seed86027_bundle.tar.gz		root/HH4b_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_cluster_59851677_shard_16027_1000_pythia8_delphes.root	HH4b_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_cluster_59851677_shard_16027_1000_pythia8_delphes.root	nested_reconstruction_bundle_source_root_basename	bundle_adler32_size	5af6084a	186074274	True	True	True	ordinary	ggf_shard_027	True	uniform_member_constant	Event/Event.Weight	0.0009916999842971			evaluation_table_after_frozen_coefficient_join	ready_for_single_source_worker	635	243	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0388_34e43e68870408f5.parquet	8f6edc1fed88e594521c05237180595f53f8386842770c6bbb7f476c77b92fc5	0	False
389	27c38d9f236cdf6a882b0ea0::signal::84::ggf_shard_084	27c38d9f236cdf6a882b0ea0	signal	ggf_hh4b	primary_physical_signal	1000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard084_seed86084_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard084_seed86084_bundle.tar.gz		root/HH4b_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_cluster_59851677_shard_16084_1000_pythia8_delphes.root	HH4b_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_cluster_59851677_shard_16084_1000_pythia8_delphes.root	nested_reconstruction_bundle_source_root_basename	bundle_adler32_size	a0b9d60b	185211372	True	True	True	ordinary	ggf_shard_084	True	uniform_member_constant	Event/Event.Weight	0.0009855900425463			evaluation_table_after_frozen_coefficient_join	ready_for_single_source_worker	595	225	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0389_b478b52a341f68d7.parquet	0b46f661057fa48fd72eff9377fd10ef9fb127985216d117737e30d5ccb10623	4	False
390	29c61230fbd6596ae7c78bd8::signal::25::ggf_shard_025	29c61230fbd6596ae7c78bd8	signal	ggf_hh4b	primary_physical_signal	1000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard025_seed86025_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard025_seed86025_bundle.tar.gz		root/HH4b_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_cluster_59851677_shard_16025_1000_pythia8_delphes.root	HH4b_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_cluster_59851677_shard_16025_1000_pythia8_delphes.root	nested_reconstruction_bundle_source_root_basename	bundle_adler32_size	82f416fa	187971643	True	True	True	ordinary	ggf_shard_025	True	uniform_member_constant	Event/Event.Weight	0.0009920300217345			evaluation_table_after_frozen_coefficient_join	ready_for_single_source_worker	588	196	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0390_f22b06e350d677e5.parquet	dc4451bc88af9f6398770f64e0c219e36d66461b26feefe2e44d91790e25d33b	4	False
391	2aa660985a483cd382d0a2bf::signal::20::ggf_shard_020	2aa660985a483cd382d0a2bf	signal	ggf_hh4b	primary_physical_signal	1000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard020_seed86020_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard020_seed86020_bundle.tar.gz		root/HH4b_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_cluster_59851531_shard_16020_1000_pythia8_delphes.root	HH4b_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_cluster_59851531_shard_16020_1000_pythia8_delphes.root	nested_reconstruction_bundle_source_root_basename	bundle_adler32_size	11ad01d6	185982525	True	True	True	ordinary	ggf_shard_020	True	uniform_member_constant	Event/Event.Weight	0.0009905500337481			evaluation_table_after_frozen_coefficient_join	ready_for_single_source_worker	611	208	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0391_4885d407404808fb.parquet	8dff77d864cb58dcb74e7dda678f4d7c706b3a301a26b4a7eebafe96e5ccdba3	2	False
392	2af952184deedee108a2153e::signal::52::ggf_shard_052	2af952184deedee108a2153e	signal	ggf_hh4b	primary_physical_signal	1000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard052_seed86052_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard052_seed86052_bundle.tar.gz		root/HH4b_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_cluster_59851677_shard_16052_1000_pythia8_delphes.root	HH4b_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_cluster_59851677_shard_16052_1000_pythia8_delphes.root	nested_reconstruction_bundle_source_root_basename	bundle_adler32_size	eb4b8362	186854896	True	True	True	ordinary	ggf_shard_052	True	uniform_member_constant	Event/Event.Weight	0.000994769972749			evaluation_table_after_frozen_coefficient_join	ready_for_single_source_worker	576	180	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0392_2d894d7c28f5e7f5.parquet	42004cd612736ea46bc568b8f44e25b459bf46046e21564fff4604f8a792ce12	1	False
393	2de0fa11440a92a85ada95c3::signal::28::ggf_shard_028	2de0fa11440a92a85ada95c3	signal	ggf_hh4b	primary_physical_signal	1000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard028_seed86028_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard028_seed86028_bundle.tar.gz		root/HH4b_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_cluster_59851677_shard_16028_1000_pythia8_delphes.root	HH4b_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_cluster_59851677_shard_16028_1000_pythia8_delphes.root	nested_reconstruction_bundle_source_root_basename	bundle_adler32_size	d42705a2	184914205	True	True	True	ordinary	ggf_shard_028	True	uniform_member_constant	Event/Event.Weight	0.0009949400555342			evaluation_table_after_frozen_coefficient_join	ready_for_single_source_worker	585	202	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0393_2f9d8a1edc2931c3.parquet	1dc504341fa7573f33a8c37b0bb2cc5ab0b7671aa851250141efa070fc8281e6	4	False
394	2eb98f8619acc8bd099c994e::signal::79::ggf_shard_079	2eb98f8619acc8bd099c994e	signal	ggf_hh4b	primary_physical_signal	1000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard079_seed86079_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard079_seed86079_bundle.tar.gz		root/HH4b_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_cluster_59851677_shard_16079_1000_pythia8_delphes.root	HH4b_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_cluster_59851677_shard_16079_1000_pythia8_delphes.root	nested_reconstruction_bundle_source_root_basename	bundle_adler32_size	86d27142	184111754	True	True	True	ordinary	ggf_shard_079	True	uniform_member_constant	Event/Event.Weight	0.0009910500375553			evaluation_table_after_frozen_coefficient_join	ready_for_single_source_worker	573	210	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0394_859153075926e400.parquet	59168e28e83b8375bdc9f1192ff7e5330b41914a6599c9e2a3ac70a8b3250a86	0	False
395	2ebbf5133dc5e37b3c06e5a7::signal::43::ggf_shard_043	2ebbf5133dc5e37b3c06e5a7	signal	ggf_hh4b	primary_physical_signal	1000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard043_seed86043_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard043_seed86043_bundle.tar.gz		root/HH4b_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_cluster_59851677_shard_16043_1000_pythia8_delphes.root	HH4b_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_cluster_59851677_shard_16043_1000_pythia8_delphes.root	nested_reconstruction_bundle_source_root_basename	bundle_adler32_size	7922eeb0	184563431	True	True	True	ordinary	ggf_shard_043	True	uniform_member_constant	Event/Event.Weight	0.0009861500002443			evaluation_table_after_frozen_coefficient_join	ready_for_single_source_worker	569	189	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0395_00407b2d4a1199e3.parquet	4da7382a682f35790d587626a737519398be60320a18b0a3f0a2608b66a5b5cc	3	False
396	304b26f5b9a58d65df7e7b29::signal::73::ggf_shard_073	304b26f5b9a58d65df7e7b29	signal	ggf_hh4b	primary_physical_signal	1000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard073_seed86073_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard073_seed86073_bundle.tar.gz		root/HH4b_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_cluster_59851677_shard_16073_1000_pythia8_delphes.root	HH4b_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_cluster_59851677_shard_16073_1000_pythia8_delphes.root	nested_reconstruction_bundle_source_root_basename	bundle_adler32_size	a5a945be	183679250	True	True	True	ordinary	ggf_shard_073	True	uniform_member_constant	Event/Event.Weight	0.000993030029349			evaluation_table_after_frozen_coefficient_join	ready_for_single_source_worker	560	210	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0396_fe72df1498b25ed0.parquet	4b8088988bc4d0d4e2738fa92e5d247e24848805ea955f8449693101fb7fe0b5	3	False
397	327bb09e0e0015775b8e6ff0::signal::33::ggf_shard_033	327bb09e0e0015775b8e6ff0	signal	ggf_hh4b	primary_physical_signal	1000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard033_seed86033_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard033_seed86033_bundle.tar.gz		root/HH4b_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_cluster_59851677_shard_16033_1000_pythia8_delphes.root	HH4b_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_cluster_59851677_shard_16033_1000_pythia8_delphes.root	nested_reconstruction_bundle_source_root_basename	bundle_adler32_size	049a6b47	183055290	True	True	True	ordinary	ggf_shard_033	True	uniform_member_constant	Event/Event.Weight	0.0009877899428829			evaluation_table_after_frozen_coefficient_join	ready_for_single_source_worker	580	186	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0397_6f594bea0682e4be.parquet	0e0cb070b9e4f8c60d466a0bb808edde3de80291ab195455ead15dfda2fde86a	1	False
398	3287a5e416950a6fd2e2410e::signal::53::ggf_shard_053	3287a5e416950a6fd2e2410e	signal	ggf_hh4b	primary_physical_signal	1000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard053_seed86053_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard053_seed86053_bundle.tar.gz		root/HH4b_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_cluster_59851677_shard_16053_1000_pythia8_delphes.root	HH4b_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_cluster_59851677_shard_16053_1000_pythia8_delphes.root	nested_reconstruction_bundle_source_root_basename	bundle_adler32_size	8c6c7615	182652162	True	True	True	ordinary	ggf_shard_053	True	uniform_member_constant	Event/Event.Weight	0.0009925599442794			evaluation_table_after_frozen_coefficient_join	ready_for_single_source_worker	611	236	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0398_385a059f1da48bea.parquet	80c4402fc92f1efa463cd000373e6f732e7054a720c9d87d7177e3059dae8d92	0	False
399	367aa1135c9723731abc5ecd::signal::31::ggf_shard_031	367aa1135c9723731abc5ecd	signal	ggf_hh4b	primary_physical_signal	1000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard031_seed86031_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard031_seed86031_bundle.tar.gz		root/HH4b_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_cluster_59851677_shard_16031_1000_pythia8_delphes.root	HH4b_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_cluster_59851677_shard_16031_1000_pythia8_delphes.root	nested_reconstruction_bundle_source_root_basename	bundle_adler32_size	03ddee6d	182450919	True	True	True	ordinary	ggf_shard_031	True	uniform_member_constant	Event/Event.Weight	0.0009923599427565			evaluation_table_after_frozen_coefficient_join	ready_for_single_source_worker	564	186	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0399_5cf5cc6f7a350ff2.parquet	1eab845486d4192d983698d28cacde17d92197e321568469d2e0c55e6e489564	0	False
400	371d085d82206cef3edf9869::signal::32::ggf_shard_032	371d085d82206cef3edf9869	signal	ggf_hh4b	primary_physical_signal	1000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard032_seed86032_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard032_seed86032_bundle.tar.gz		root/HH4b_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_cluster_59851677_shard_16032_1000_pythia8_delphes.root	HH4b_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_cluster_59851677_shard_16032_1000_pythia8_delphes.root	nested_reconstruction_bundle_source_root_basename	bundle_adler32_size	132768db	190487556	True	True	True	ordinary	ggf_shard_032	True	uniform_member_constant	Event/Event.Weight	0.0009954000124707			evaluation_table_after_frozen_coefficient_join	ready_for_single_source_worker	589	227	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0400_8a39709cf26bd635.parquet	f9f99004e97e1dbeb8f63b038241c2304ed7100996addf12678659be995399f5	0	False
401	37322c6369fb66e00e5adb2f::signal::2::ggf_shard_002	37322c6369fb66e00e5adb2f	signal	ggf_hh4b	primary_physical_signal	1000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext20k_frozen_v2_20260716/HH4b_ggf_ggf_hh4b_ml_ext20k_frozen_v2_20260716_shard002_seed86002_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext20k_frozen_v2_20260716/HH4b_ggf_ggf_hh4b_ml_ext20k_frozen_v2_20260716_shard002_seed86002_bundle.tar.gz		root/HH4b_ggf_hh4b_ml_ext20k_frozen_v2_20260716_cluster_3586817_shard_16002_1000_pythia8_delphes.root	HH4b_ggf_hh4b_ml_ext20k_frozen_v2_20260716_cluster_3586817_shard_16002_1000_pythia8_delphes.root	nested_reconstruction_bundle_source_root_basename	bundle_adler32_size	ed327511	186421503	True	True	True	ordinary	ggf_shard_002	True	uniform_member_constant	Event/Event.Weight	0.0009929400403052			evaluation_table_after_frozen_coefficient_join	ready_for_single_source_worker	596	223	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0401_ad1b1bf20ff05a45.parquet	ac40b42940b93d5bee4dba4feaaca532879f6381d4d4d4d52dcc349b4672c8a4	4	False
402	3a15781b089b4f1b34355de3::signal::12::ggf_shard_012	3a15781b089b4f1b34355de3	signal	ggf_hh4b	primary_physical_signal	1000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext20k_frozen_v2_20260716/HH4b_ggf_ggf_hh4b_ml_ext20k_frozen_v2_20260716_shard012_seed86012_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext20k_frozen_v2_20260716/HH4b_ggf_ggf_hh4b_ml_ext20k_frozen_v2_20260716_shard012_seed86012_bundle.tar.gz		root/HH4b_ggf_hh4b_ml_ext20k_frozen_v2_20260716_cluster_3586817_shard_16012_1000_pythia8_delphes.root	HH4b_ggf_hh4b_ml_ext20k_frozen_v2_20260716_cluster_3586817_shard_16012_1000_pythia8_delphes.root	nested_reconstruction_bundle_source_root_basename	bundle_adler32_size	4805c6e3	184904011	True	True	True	ordinary	ggf_shard_012	True	uniform_member_constant	Event/Event.Weight	0.000991279957816			evaluation_table_after_frozen_coefficient_join	ready_for_single_source_worker	589	217	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0402_a47dcb3b564e5a56.parquet	e1bb9619243c70a27e633d061ef28f1e9e474547875bb2509a4a80572f361816	4	False
403	3f787ed181ceb56c3045abdf::signal::76::ggf_shard_076	3f787ed181ceb56c3045abdf	signal	ggf_hh4b	primary_physical_signal	1000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard076_seed86076_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1/HH4b_ggf_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_shard076_seed86076_bundle.tar.gz		root/HH4b_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_cluster_59851677_shard_16076_1000_pythia8_delphes.root	HH4b_ggf_hh4b_ml_ext80k_frozen_v2_20260721_v1_cluster_59851677_shard_16076_1000_pythia8_delphes.root	nested_reconstruction_bundle_source_root_basename	bundle_adler32_size	d0415148	186643467	True	True	True	ordinary	ggf_shard_076	True	uniform_member_constant	Event/Event.Weight	0.0009920400334522			evaluation_table_after_frozen_coefficient_join	ready_for_single_source_worker	554	191	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0403_d92c015751583c58.parquet	66d8791dab095e39297e44954e8b500449aeff23687e4850a9ab8d24696e1463	2	False
